pxcor,pycor,patchrent,OAID,patch_borough,spend,reachable_pubs,reachable_consumers,reachable_spending,initial_pubs,dead_pubs,current_pubs
9,3,7000,E00020295,Southwark,143485.25,29,230,30136494,0,0,0
-11,5,15000,E00190384,Westminster,227816,17,140,46421914,0,0,0
-2,-65,4835.000000000001,E00005361,Croydon,173646,10,41,8172995,0,0,0
-84,-12,5055,E00012179,Hillingdon,243502,4,21,2499564,0,0,0
23,54,5675.000000000001,E00021897,Waltham Forest,57953,7,64,7165861,0,0,0
-10,61,5875,E00007321,Enfield,93341,7,61,4982905,0,0,0
-13,-46,5230,E00021013,Sutton,63311,19,106,11176981,0,0,0
47,38,4980.000000000001,E00018353,Redbridge,45212,3,52,2801106,0,0,0
20,33,5240,E00021956,Waltham Forest,65426.36000000001,15,189,10478092,0,0,1
-53,40,5420,E00011009,Harrow,143222,12,115,12174302,0,0,1
29,49,6950,E00018837,Redbridge,97397,6,56,8010323,0,1,0
-59,-35,8000,E00019239,Richmond upon Thames,2051275,2,2,3714907,0,0,0
27,45,5460.000000000001,E00018826,Redbridge,92462.5,10,112,7420504,0,0,1
-15,-63,4365,E00020664,Sutton,145726,4,28,5019408,0,0,0
-7,13,10000.000000000002,E00004532,Camden,244348.03000000003,13,235,48792513,5,5,0
-7,-39,3830.0000000000005,E00005872,Croydon,88588.20999999999,6,132,11257085,0,0,1
16,-7,6015,E00016219,Lewisham,54497.75,22,233,17541132,0,0,0
6,-55,4700,E00005583,Croydon,155093.48,15,54,7766592,0,0,0
42,-1,3675,E00008115,Greenwich,60264.270000000004,16,171,11454503,0,0,0
-77,42,5595.000000000001,E00012371,Hillingdon,189035,5,66,14399709,0,0,0
-2,-12,8660,E00015519,Lambeth,150503,26,182,27217293,0,0,0
45,-38,5005,E00003568,Bromley,74287,6,86,8743296,0,0,0
60,-9,4615.000000000001,E00001611,Bexley,68209,8,94,5380527,0,0,0
17,-6,7235,E00008153,Greenwich,79287.94,17,225,16405081,0,0,0
-31,6,8424.999999999998,E00167282,Hammersmith and Fulham,150927,44,312,58201241,1,0,2
67,32,4540.000000000001,E00011607,Havering,57881,11,110,5902796,0,0,0
46,-20,5105.000000000001,E00002096,Bexley,66739.35,7,95,6299600,2,0,2
41,-49,5960,E00003683,Bromley,92227,8,46,4917734,0,0,0
22,42,5500.000000000001,E00022022,Waltham Forest,63135,13,120,7358007,0,0,0
78,36,4690,E00011350,Havering,71795,1,35,2397108,0,0,0
-58,3,5970.000000000001,E00006266,Ealing,142878,17,104,14225901,0,1,0
20,59,5500,E00021900,Waltham Forest,94941,3,36,3015024,0,0,0
5,60,4760,E00007535,Enfield,51082,11,128,6422767,0,0,0
-16,24,6175.000000000001,E00004362,Camden,193838.03000000003,48,262,84547410,0,0,0
-26,-45,5065,E00020884,Sutton,171800,23,133,14601657,0,0,0
-36,23,4300.000000000001,E00002480,Brent,102780.06,13,163,14590569,0,0,0
-12,69,7165,E00007029,Enfield,90725,0,1,126804,0,0,0
23,9,6994.999999999998,E00182048,Newham,63710,14,168,13994193,0,0,0
56,52,5500,E00011496,Havering,38951,0,5,178101,0,0,0
23,56,5005,E00021881,Waltham Forest,57756.85,7,48,4292947,0,0,0
1,-20,8650,E00019873,Southwark,283161,17,105,15086326,0,0,0
-2,-66,5000,E00005334,Croydon,205827,11,37,8628536,0,0,0
-53,-60,5540,E00014858,Kingston upon Thames,165584,0,1,165584,0,0,0
6,75,4495.000000000001,E00007031,Enfield,67333.15384615386,3,19,2238342,0,0,0
-22,36,11970,E00001027,Barnet,123348,9,94,11678081,0,1,0
19,6,7970,E00183871,Tower Hamlets,310229,24,190,31172079,1,0,1
-3,45,5500.000000000001,E00010512,Haringey,57167,11,168,7642955,0,0,0
-19,29,15000,E00004492,Camden,530373,16,74,27002153,0,0,0
-20,40,7120,E00000883,Barnet,101154,10,118,12423693,0,0,0
72,52,7000,E00011550,Havering,27330,3,30,1154803,0,0,0
-52,33,5470,E00002624,Brent,123170,13,94,11444162,0,0,0
20,-39,6430,E00004109,Bromley,78797,11,63,7445189,0,0,0
15,62,4195.000000000001,E00178879,Enfield,53793,0,27,1411252,0,0,0
-39,52,5700,E00001117,Barnet,115511,4,39,4838875,0,0,0
-60,11,5800.000000000001,E00006440,Ealing,117753.56999999999,18,118,13506926,0,0,0
-34,37,5925,E00001167,Barnet,99518,13,131,14040511,0,0,0
-36,-3,8570.000000000002,E00019090,Richmond upon Thames,153773,23,132,27861083,0,0,0
-9,6,15000,E00023936,Westminster,153187,6,127,29859016,1,1,0
-16,60,6005,E00178746,Enfield,140829,8,80,7354601,0,0,0
20,-51,3500,E00005245,Croydon,53321,4,51,3924523,0,0,0
9,33,5740,E00022098,Waltham Forest,47176,10,120,7366400,0,0,0
-86,24,5720,E00012275,Hillingdon,238364,10,52,10634010,0,0,0
-36,12,6470.000000000002,E00009367,Hammersmith and Fulham,128533,8,127,16390471,0,0,0
-34,-42,5965.000000000001,E00166818,Sutton,201822,11,91,13696338,0,0,0
-40,-42,6040,E00014985,Kingston upon Thames,426228,4,66,13794527,0,0,0
59,-11,5085.000000000001,E00001618,Bexley,95347,9,74,4610707,0,0,0
-37,-10,6790.000000000001,E00019392,Richmond upon Thames,141661,12,113,22069798,0,0,0
52,-18,5500,E00002198,Bexley,57223,7,66,4393891,0,0,0
-18,4,15000,E00023681,Westminster,1148427,24,165,65569419,1,1,0
68,14,3999.999999999999,E00011709,Havering,28560,4,50,2169222,0,0,0
-18,18,13800,E00004784,Camden,433509.92000000004,23,231,81314156,0,0,0
-12,-20,7280,E00022553,Wandsworth,176614,20,249,39267472,0,0,0
24,-35,5110,E00004059,Bromley,101406,16,89,9789027,0,0,1
-27,53,6770.000000000002,E00001380,Barnet,231216,3,32,5046850,0,0,0
-37,28,5565,E00002436,Brent,103672,9,101,8647936,0,0,0
12,-18,5544.999999999999,E00016744,Lewisham,87781.51000000001,21,166,13903917,0,0,0
68,-9,3710.0000000000005,E00001862,Bexley,49385,4,52,2249017,0,0,0
-70,-30,6830.000000000001,E00019209,Richmond upon Thames,111854,4,41,5760313,0,0,0
8,45,4145.000000000001,E00010220,Haringey,33054,8,109,4033665,0,0,0
-4,10,15000,E00190440,City of London,4953,9,161,28172003,6,8,0
34,-74,5455,E00003655,Bromley,3763622,3,3,312150,0,0,0
-68,-7,4160,E00179130,Hounslow,62486,24,143,17110658,0,0,1
-67,-26,7930,E00019265,Richmond upon Thames,132594.43,12,83,11275797,0,0,0
33,48,5844.999999999999,E00018418,Redbridge,65024,3,41,3920358,0,0,0
-21,22,10135,E00004338,Camden,400187,40,286,108197863,0,0,0
25,33,5910.000000000001,E00018973,Redbridge,63868.86,7,110,6875656,0,0,0
74,33,6010,E00011336,Havering,79433,6,79,4982552,0,0,0
1,74,5280.000000000001,E00007029,Enfield,90725,0,2,107297,1,1,0
49,-39,3885.0000000000005,E00003888,Bromley,63537.63999999999,8,86,6949408,1,0,1
27,-32,5710,E00182569,Bromley,44593,21,108,11905044,0,0,0
-40,54,5625,E00001117,Barnet,115511,2,29,3458231,0,0,0
-1,-27,5880,E00005807,Croydon,99011,19,152,17029294,0,0,0
-35,58,6539.999999999998,E00001423,Barnet,95308,1,24,2411747,0,0,0
18,-3,6680.000000000001,E00008165,Greenwich,62925.61616161617,13,208,19297572,1,1,0
60,27,4100,E00000170,Barking and Dagenham,56251,7,88,4701746,0,0,0
51,23,4000,E00000379,Barking and Dagenham,51836,12,159,7601973,0,0,0
-81,5,3944.999999999999,E00011979,Hillingdon,97124,13,88,11150285,0,0,0
-19,42,6465,E00000878,Barnet,156764,12,125,12358522,0,0,0
-56,12,5885.000000000001,E00006026,Ealing,182823,17,135,19086329,0,0,0
26,-3,5345,E00007867,Greenwich,105022.67,12,144,12526365,0,0,0
-11,17,7170,E00004754,Camden,199297,26,250,60520041,0,0,0
-38,-3,8185,E00019096,Richmond upon Thames,249976,17,114,22374893,0,0,0
-60,42,4990,E00011148,Harrow,110473.73000000001,15,121,11765685,0,0,0
-46,-4,8334.999999999998,E00174882,Richmond upon Thames,191015,14,117,20031219,0,0,0
-59,46,5515,E00010745,Harrow,124582,8,69,7705741,0,0,0
-66,17,5530,E00006278,Ealing,103568,20,108,11277250,0,0,1
37,-19,5440.000000000001,E00007941,Greenwich,83837,12,93,8236408,0,0,0
52,-40,9350,E00003499,Bromley,66558,5,53,3840364,0,0,0
-14,-63,5100,E00020670,Sutton,131153,4,37,6955073,0,0,0
-68,10,4210,E00006460,Ealing,127194,8,131,13756813,0,0,0
80,41,5505,E00011492,Havering,43939,1,24,1063540,0,1,0
5,-8,5920.000000000001,E00020484,Southwark,162629.73,39,237,31628171,2,0,2
53,-10,4715,E00001905,Bexley,70331.28,9,103,6508331,0,0,0
50,-55,5020,E00003309,Bromley,95744,0,6,702961,0,0,0
4,30,6010,E00008594,Hackney,126903.87,24,251,21873723,0,0,0
-12,-45,4390,E00020547,Sutton,79045,15,89,8812534,0,0,0
19,27,4815,E00021988,Waltham Forest,59699.14,16,205,12050423,0,0,0
72,0,4000,NaN,NaN,NaN,0,3,127364,0,0,0
16,2,7490.000000000001,E00167116,Tower Hamlets,272048,22,233,35647491,0,0,0
-30,57,8155,E00001368,Barnet,231216,4,48,4730334,0,0,0
-28,5,14999.999999999996,E00014383,Kensington and Chelsea,243080,37,338,71924911,0,0,0
-75,3,4285,E00006813,Ealing,118026,14,85,9664007,0,0,0
79,15,3500.000000000001,E00011706,Havering,43860,0,1,43860,0,0,0
-68,19,4955,E00006559,Ealing,90349,14,103,10026632,0,0,0
-33,-48,5630,E00020750,Sutton,170880,10,64,8029899,0,0,0
-67,10,3955,E00006067,Ealing,108815.6,13,118,12360108,0,0,0
82,38,5195,E00011452,Havering,57412,0,14,792970,0,0,0
-21,59,6309.999999999998,E00001339,Barnet,129133,15,108,11637765,0,0,0
-6,-76,5000.000000000001,E00005060,Croydon,126357,2,10,1299758,0,0,0
-85,41,6360,E00012332,Hillingdon,423202,3,16,4817203,0,0,0
58,29,4120,E00000327,Barking and Dagenham,40267,7,102,5347943,0,1,0
-74,-21,5095.000000000001,E00013021,Hounslow,126678,13,89,9501613,0,0,0
-43,20,4315,E00002924,Brent,83980,7,124,8589091,0,0,0
-6,52,6060.000000000001,E00007779,Enfield,63991.92000000001,10,113,8004682,0,0,0
-78,-6,4105,E00184410,Hillingdon,165930,7,37,5052192,0,0,0
-3,-21,6855,E00015552,Lambeth,134126.87,19,171,21468837,0,0,0
51,-49,5500,E00003291,Bromley,96526,1,24,2550999,0,0,0
4,59,5220,E00006986,Enfield,48477.84,10,130,6846863,0,0,1
-56,56,6860.000000000002,E00171093,Harrow,187128,0,2,264834,0,0,0
-86,-18,3810,E00012742,Hounslow,171173,5,19,2329156,0,0,0
38,31,4655,E00018578,Redbridge,48239,14,159,8008977,0,0,0
-58,23,5015.000000000001,E00006526,Ealing,119567,12,90,10231921,0,0,1
-24,43,6510.000000000001,E00001451,Barnet,126366,12,128,14815461,0,0,0
-2,0,6540.000000000001,E00020113,Southwark,114988.20999999998,30,336,35351095,1,0,1
-33,58,6140,E00001423,Barnet,95308,3,37,3567414,0,0,0
37,17,4175.000000000001,E00175007,Newham,83854,11,163,10705482,0,0,0
24,-5,7300,E00008176,Greenwich,103706,10,129,12106839,0,0,0
-94,-7,3500,E00012179,Hillingdon,243502,0,3,410882,0,0,0
29,-7,4619.999999999999,E00008198,Greenwich,54113,17,133,11802357,0,0,0
-8,-43,4075,E00020536,Sutton,88316,8,92,7917699,0,0,0
-33,65,6915,E00001218,Barnet,118331.4,2,26,3179714,0,0,0
-7,-30,4520.000000000001,E00005430,Croydon,166743.75,13,149,17465723,0,0,0
39,-38,6245,E00003948,Bromley,160932,7,59,7118010,0,0,0
-85,37,6110,E00012624,Hillingdon,195076,4,19,4104409,0,1,0
-62,13,5620,E00006427,Ealing,121604,12,113,12115951,0,0,0
1,-1,6519.999999999998,E00019984,Southwark,105110.72,32,334,34251996,0,0,0
-10,-26,5310,E00015726,Lambeth,139018.97,13,180,25306473,0,0,0
-40,6,6705.000000000001,E00179153,Ealing,131682.1,28,241,36593937,0,0,0
-56,-39,6835.000000000001,E00019239,Richmond upon Thames,2051275,5,23,7007007,0,0,0
-31,45,6645,E00001272,Barnet,77418,9,56,6492987,0,0,0
-61,-32,7380,E00019239,Richmond upon Thames,2051275,5,11,5129733,0,0,0
69,-4,4470,E00002117,Bexley,42903,2,43,1724503,0,0,0
42,20,3530,E00000059,Barking and Dagenham,63199.52,14,156,8577237,0,0,0
64,28,4475,E00000197,Barking and Dagenham,54573,8,74,3814652,0,0,0
-40,20,4340,E00002569,Brent,70443.86000000002,11,152,10860374,0,0,0
10,31,6035,E00185724,Waltham Forest,63462,9,121,7775871,0,0,0
53,37,3719.999999999999,E00000142,Barking and Dagenham,51671,9,77,4992104,1,0,1
-53,-11,14480,E00019425,Richmond upon Thames,134415,15,108,16629116,0,0,0
-9,2,15000,E00023945,Westminster,522674,19,240,47477223,0,0,0
12,-6,4955,E00016919,Lewisham,86667,26,233,18066950,0,0,0
62,-20,4540,E00002200,Bexley,273869.20689655165,2,7,1616282,0,0,0
-3,-70,5395,E00005079,Croydon,137628,9,28,4327222,0,0,0
-38,-12,6010.000000000001,E00023032,Wandsworth,240113,12,109,19800911,0,0,0
-17,33,14515.000000000004,E00010078,Haringey,65198,5,78,10144743,0,0,0
-21,71,7305.000000000002,E00171166,Enfield,57178,0,5,565170,0,0,0
-28,32,6940.000000000001,E00000692,Barnet,141304.6,9,113,14912291,0,0,0
-86,27,6590.000000000001,E00012254,Hillingdon,168304,10,44,9169781,3,0,3
72,9,3940,E00011695,Havering,42840,0,10,489770,0,0,0
43,-4,3929.999999999999,E00008363,Greenwich,79586,13,127,8295097,0,0,0
40,39,4760,E00185775,Redbridge,38538,8,95,5364225,0,0,0
22,4,7949.999999999998,E00182188,Greenwich,136832,9,135,16881317,0,0,0
-16,-16,9120.000000000002,E00022900,Wandsworth,213303.94,22,214,43096625,0,0,0
50,-39,4000.0000000000005,E00003532,Bromley,49781,8,78,5976995,0,0,0
-73,11,4590,E00012650,Hillingdon,129329.06999999999,7,116,14159143,0,0,0
32,-49,7610,E00003186,Bromley,157018,0,12,1623748,0,1,0
-78,13,4120.000000000001,E00011972,Hillingdon,73156,11,93,12881967,0,0,2
-38,15,3825,E00009369,Hammersmith and Fulham,343369,10,104,9967429,0,0,0
-10,-30,4545,E00017272,Merton,147881,12,164,19439535,0,0,0
-54,-15,9960,E00019621,Richmond upon Thames,157225.65,9,104,16289404,1,1,1
-52,-11,11395,E00019425,Richmond upon Thames,134415,15,105,16450984,0,0,0
-42,51,5649.999999999999,E00001130,Barnet,113550.82,8,71,8301107,0,0,0
73,-1,4000,E00002117,Bexley,42903,0,1,42903,0,0,0
-46,17,5499.999999999999,E00006368,Ealing,60238,10,82,7590945,0,0,0
27,25,5355,E00017917,Newham,88233.03000000001,16,186,13932857,0,0,0
-52,-56,6630,E00014858,Kingston upon Thames,165584,0,9,1260910,0,1,0
15,-7,5839.999999999999,E00016254,Lewisham,70796.93,22,241,18054343,0,0,1
45,26,4490,E00018820,Redbridge,59508,16,149,8229568,0,0,0
70,9,4000.0000000000005,E00011695,Havering,42840,0,17,839290,0,0,0
-91,7,4455,E00012697,Hillingdon,142479,15,89,10809341,0,0,1
38,-15,4305,E00008036,Greenwich,89290,11,76,7251867,0,0,0
21,-16,5240,E00016670,Lewisham,77711.24,12,176,15054130,0,0,0
21,-6,9800,E00008176,Greenwich,103706,8,164,14663470,0,0,0
-13,59,6000,E00007038,Enfield,81497,7,81,7422944,0,0,0
-32,-13,7200,E00022639,Wandsworth,326035.29000000004,28,167,38238614,0,0,0
-1,38,5209.999999999999,E00010483,Haringey,56427,16,243,9583269,0,0,0
26,-8,8060.000000000001,E00007847,Greenwich,77608,18,116,11874933,0,1,0
14,-15,5945,E00016339,Lewisham,90863,17,167,14047824,0,0,1
-42,43,5385,E00000659,Barnet,57187.94999999998,11,171,12049249,0,0,0
-91,10,4780,E00012711,Hillingdon,93491.37,14,81,10734906,0,0,0
-24,-25,6835,E00017498,Merton,104299.88,28,168,22469474,0,0,0
91,23,4995.000000000001,E00011911,Havering,105987,0,1,105987,0,0,0
-71,22,5315.000000000001,E00006571,Ealing,80821,12,82,9270553,0,0,0
-45,22,4475.000000000001,E00002989,Brent,92721.87000000001,9,122,8788777,0,0,0
34,2,3980.0000000000005,E00008507,Greenwich,68492.77,14,122,7267466,0,0,0
-51,-8,9935,E00019420,Richmond upon Thames,152889,11,76,11270173,0,0,0
-20,-31,4430,E00017256,Merton,90347,19,162,15724445,0,0,0
-87,11,5140.000000000001,E00012705,Hillingdon,143606,11,79,10971462,0,0,0
48,25,3985,E00185721,Barking and Dagenham,49218.85,12,150,8045112,0,0,0
-28,59,5960,E00001407,Barnet,136435,10,76,8009089,0,0,0
-95,43,5150,E00012149,Hillingdon,143670,2,19,2737173,0,0,0
-89,-9,4835.000000000001,E00012188,Hillingdon,197651,0,2,376160,0,0,0
30,-2,5000,E00007904,Greenwich,80826.90999999999,13,124,9860218,1,0,1
77,13,3925.0000000000005,E00011695,Havering,42840,0,4,194820,0,0,0
-45,-43,5405,E00015118,Kingston upon Thames,169370.96000000002,4,85,13254460,0,0,0
-7,-45,3940.0000000000005,E00180979,Croydon,79037,14,99,8848656,0,0,0
-7,9,15000,E00190454,Westminster,282137,8,131,30077124,0,0,0
84,25,6679.999999999998,E00011910,Havering,79625,1,25,1720676,0,0,0
-5,24,7120.000000000001,E00013655,Islington,146779.43,35,330,44713269,0,0,0
-74,3,4030,E00006813,Ealing,118026,11,92,9713062,0,0,0
10,18,7725,E00021295,Tower Hamlets,165134,38,292,33918441,0,0,0
64,41,5419.999999999999,E00011660,Havering,69044,7,84,4402282,0,0,0
-5,13,13720.000000000002,E00013546,Islington,153213.00000000003,13,262,44072587,6,6,0
22,52,5460,E00022051,Waltham Forest,60642,11,85,7801718,1,0,1
-12,-25,5155,E00022760,Wandsworth,200571.02000000002,15,211,31177056,1,0,1
29,-10,4210.000000000001,E00182197,Greenwich,114037,14,107,9418558,0,0,1
-41,-43,4905,E00014683,Kingston upon Thames,139910,3,51,11829698,0,0,0
43,-52,5500,E00003658,Bromley,142983,4,28,3063697,0,0,0
-89,40,6000.000000000001,E00012332,Hillingdon,423202,1,9,2083498,0,0,0
-5,-70,4055,E00005058,Croydon,157205,8,34,5061054,0,0,0
11,-32,5945,E00003389,Bromley,94785,21,131,11798479,0,0,0
-71,13,5500.000000000001,E00012668,Hillingdon,111819.45000000001,12,128,14201237,0,0,0
-56,17,5630,E00006702,Ealing,140488,10,68,8510984,0,0,0
-1,16,7719.999999999998,E00183947,Hackney,91525.25,14,345,40835448,0,0,0
-10,-17,6049.999999999999,E00015971,Lambeth,167184,25,258,37126087,0,0,0
-1,-63,5120,E00005353,Croydon,222588,8,47,9177076,0,0,0
-60,13,5545.000000000001,E00006434,Ealing,104840.04,14,105,11969364,0,0,0
-59,37,5175,E00010908,Harrow,81522.66,16,147,13459809,0,0,0
-29,-48,5710,E00020710,Sutton,155121,18,112,14082118,0,0,1
71,46,3895,E00011562,Havering,26769,6,92,2846708,0,0,0
63,6,4685,NaN,NaN,NaN,1,6,232994,0,1,0
46,9,5335,E00176550,Greenwich,56960,6,59,3931576,1,1,0
-24,-13,7680.000000000001,E00022700,Wandsworth,181901.15000000002,34,212,42958100,1,0,1
19,-5,9530,E00008179,Greenwich,89336.79999999999,12,192,15128115,0,0,0
25,4,6080,E00182236,Greenwich,65988.375,8,109,6003090,0,0,0
-7,52,6165,E00007777,Enfield,62365.93,10,105,7718763,0,0,0
-96,37,5335.000000000001,E00012162,Hillingdon,127643,1,11,1456734,0,0,0
81,43,4615.000000000001,E00011452,Havering,57412,0,22,852835,0,0,0
39,-64,6510.000000000001,E00003653,Bromley,71075,2,3,1831011,0,0,0
-33,16,7525,E00002606,Brent,84395.70999999999,11,162,17788476,0,0,0
-54,-16,9859.999999999998,E00019590,Richmond upon Thames,148154,9,97,15316348,0,0,0
-44,-28,7000,E00014878,Kingston upon Thames,222286,12,84,14937762,0,0,0
-25,56,8000.000000000002,E00001367,Barnet,195708,10,65,8595721,0,0,0
-11,51,6085,E00007603,Enfield,143847,13,102,8948317,0,0,0
40,-46,5895,E00003705,Bromley,135129,11,62,6725473,0,0,0
-61,-24,8470,E00019156,Richmond upon Thames,174775,13,95,14050530,1,0,1
-58,17,5940.000000000001,E00006707,Ealing,125450,10,66,8049359,0,0,0
-75,-6,4000,E00013106,Hounslow,145044,10,72,9535848,0,0,0
-12,41,8780,E00009851,Haringey,106733,9,144,11032455,0,0,0
28,-75,5000.000000000001,E00003178,Bromley,92689,0,2,203251,0,0,0
56,-47,5500,E00003291,Bromley,96526,0,3,311534,0,0,0
-78,40,5485.000000000001,E00012380,Hillingdon,196193.57,10,63,11403873,0,0,0
-65,41,5695,E00010791,Harrow,114988,11,82,8841757,0,0,0
28,-19,5580.000000000001,E00003837,Bromley,58667,8,111,8426053,0,0,1
13,22,5280.000000000001,E00009194,Hackney,94194,20,185,17051626,0,0,1
-4,-23,4900.000000000001,E00015570,Lambeth,96514.79999999999,16,176,21330068,0,0,0
9,-3,5365,E00016687,Lewisham,81564.33999999997,28,229,20032638,0,0,0
35,-7,4805,E00008399,Greenwich,102876,12,98,7876661,0,1,1
-66,-30,5980.000000000001,E00019234,Richmond upon Thames,170011.46000000002,5,46,6858769,1,0,1
18,-22,4600.000000000001,E00182553,Lewisham,88252.43,9,122,9623795,0,0,0
-8,-64,5000,E00005061,Croydon,158140,4,56,9267191,0,0,0
-2,64,5560.000000000001,E00007653,Enfield,62922,8,111,6940522,1,1,0
9,-26,6100,E00003903,Bromley,79823.19000000002,19,154,11698779,0,0,0
56,-20,5050.000000000001,E00001877,Bexley,34080,6,35,2831773,0,0,0
2,-64,5010,E00005495,Croydon,133365,11,32,8791350,0,0,0
10,22,5410,E00183962,Hackney,77143,24,245,21023042,2,0,2
-21,-29,4520,E00166835,Merton,146614,20,185,21236658,0,0,0
-13,-62,3760.0000000000005,E00020667,Sutton,211463,5,39,7042236,0,0,0
-20,7,15000,E00175206,Westminster,1961359,34,189,72036543,0,0,0
-16,16,11735.000000000002,E00023922,Westminster,317651,23,221,66757413,0,0,0
-82,29,6000.000000000001,E00012613,Hillingdon,148428,20,73,14240475,0,0,0
-12,-47,4999.999999999999,E00021016,Sutton,98402,16,109,11993806,0,1,0
24,1,6060.000000000001,E00182224,Greenwich,55944,9,132,11181003,0,0,0
7,6,7790,E00021610,Tower Hamlets,287060.0833333333,36,276,43349488,1,0,1
4,33,5575.000000000001,E00009092,Hackney,72100.34,18,209,14552734,0,0,1
-22,38,8560,E00000875,Barnet,102790,11,107,13019561,0,0,0
-45,-40,5425.000000000001,E00014701,Kingston upon Thames,169364,11,112,17704904,0,0,0
56,-43,4500,E00003520,Bromley,82510,0,8,546593,0,1,0
26,16,4000.0000000000005,E00175076,Newham,63500.24,23,238,17228279,0,0,1
-63,32,5500,E00011188,Harrow,81883,21,138,12154661,0,0,0
-35,10,6345,E00183098,Hammersmith and Fulham,<null>,22,169,24949722,0,0,0
86,21,4000,E00011924,Havering,58868,0,2,130844,0,0,0
-12,-46,5080,E00021013,Sutton,63311,15,99,10175025,0,0,0
-21,52,5915,E00001377,Barnet,98763.59000000001,9,104,12076192,0,0,0
48,-5,4400,E00001948,Bexley,42084,11,106,6792636,0,0,2
3,49,3690.0000000000005,E00007089,Enfield,38400,16,170,6738793,0,0,0
-42,23,4140,E00002887,Brent,86437,6,136,9877002,0,0,0
-82,-8,4530.000000000001,E00012179,Hillingdon,243502,1,12,1646005,0,0,0
-12,12,12735,E00004198,Camden,433978.47000000003,10,212,64627997,4,4,0
8,-41,5110.000000000001,E00004928,Croydon,147083,10,117,12529138,0,0,0
50,9,5035.000000000001,E00002289,Bexley,77722.70999999999,6,61,4182042,0,0,0
43,-30,5165,E00003339,Bromley,138559,4,30,2783352,0,0,0
-54,7,7110,E00006889,Ealing,205677.91000000003,28,188,27824478,0,0,1
13,-34,6000,E00003786,Bromley,107774.5,20,103,10875375,0,0,0
-19,47,6060.000000000001,E00001589,Barnet,119316.59999999999,12,119,12068809,1,0,2
-33,47,6160,E00178873,Barnet,108372,6,41,4199779,0,0,0
7,-59,5090,E00005580,Croydon,136340,10,41,5738211,0,0,0
65,-9,3850,E00001832,Bexley,40136,9,87,4404641,0,0,0
-74,-1,3750,E00013112,Hounslow,97603,15,79,9120277,0,0,1
-29,64,6105.000000000001,E00001209,Barnet,125608.66,5,53,5784590,2,2,0
-38,-33,5995,E00014753,Kingston upon Thames,207416,13,102,16688151,0,0,0
-25,-3,9600.000000000002,E00009394,Hammersmith and Fulham,222774.24999999997,48,393,88467244,0,0,0
11,-36,5500,E00003784,Bromley,122826,11,110,11526203,0,0,1
28,-14,4004.999999999999,E00008239,Greenwich,116657,15,108,9582580,0,0,0
-22,-14,8560,E00023314,Wandsworth,207300.58000000002,48,212,42509991,0,0,0
22,-54,3500,E00005366,Croydon,75968,4,51,3829823,0,0,0
