"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"model_unlimitedlocation_0722_allocation.nlogo"
"try07192225"
"07/22/2025 23:38:15:156 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-100","100","-100","100"
"[run number]","constant_a","reach_distance","constant_b","constant_c","[step]","total-exits","initial-total-pubs","initial-red-pubs","tick-exit","tick-exit-red","exit-rate","exit-rate-red","remaining-total-pubs","remaining-red-pubs"
"588","1.003","8","0.5","60","13","802","2955","2300","0","0","0","0","2955","2300"
"589","1.003","8","0.5","60","12","780","2955","2308","0","0","0","0","2955","2308"
"586","1.003","8","0.5","60","26","768","2955","2303","0","0","0","0","2955","2303"
"588","1.003","8","0.5","60","14","802","2955","2300","0","0","0","0","2955","2300"
"590","1.003","8","0.5","60","9","778","2955","2303","0","0","0","0","2955","2303"
"587","1.003","8","0.5","60","20","763","2955","2310","0","0","0","0","2955","2310"
"591","1.003","8","0.5","60","6","782","2955","2302","0","0","0","0","2955","2302"
"589","1.003","8","0.5","60","13","780","2955","2308","0","0","0","0","2955","2308"
"576","1.003","8","0.04","100","10","1815","2955","1793","5","0","1.6920473773265652","0","2950","1793"
"592","1.003","8","0.5","60","0","0","0","0","0","0","0","0","0","0"
"589","1.003","8","0.5","60","14","780","2955","2308","0","0","0","0","2955","2308"
"588","1.003","8","0.5","60","15","802","2955","2300","0","0","0","0","2955","2300"
"591","1.003","8","0.5","60","7","782","2955","2302","0","0","0","0","2955","2302"
"586","1.003","8","0.5","60","27","768","2955","2303","0","0","0","0","2955","2303"
"587","1.003","8","0.5","60","21","763","2955","2310","0","0","0","0","2955","2310"
"590","1.003","8","0.5","60","10","778","2955","2303","0","0","0","0","2955","2303"
"592","1.003","8","0.5","60","1","621","2955","2955","621","621","210.15228426395942","210.15228426395942","2334","2334"
"588","1.003","8","0.5","60","16","802","2955","2300","0","0","0","0","2955","2300"
"591","1.003","8","0.5","60","8","782","2955","2302","0","0","0","0","2955","2302"
"589","1.003","8","0.5","60","15","780","2955","2308","0","0","0","0","2955","2308"
"587","1.003","8","0.5","60","22","763","2955","2310","0","0","0","0","2955","2310"
"586","1.003","8","0.5","60","28","768","2955","2303","0","0","0","0","2955","2303"
"590","1.003","8","0.5","60","11","778","2955","2303","0","0","0","0","2955","2303"
"588","1.003","8","0.5","60","17","802","2955","2300","0","0","0","0","2955","2300"
"587","1.003","8","0.5","60","23","763","2955","2310","0","0","0","0","2955","2310"
"586","1.003","8","0.5","60","29","768","2955","2303","0","0","0","0","2955","2303"
"592","1.003","8","0.5","60","2","734","2955","2334","113","28","38.24027072758037","11.996572407883463","2842","2306"
"589","1.003","8","0.5","60","16","780","2955","2308","0","0","0","0","2955","2308"
"591","1.003","8","0.5","60","9","782","2955","2302","0","0","0","0","2955","2302"
"590","1.003","8","0.5","60","12","778","2955","2303","0","0","0","0","2955","2303"
"589","1.003","8","0.5","60","17","780","2955","2308","0","0","0","0","2955","2308"
"592","1.003","8","0.5","60","3","752","2955","2306","18","1","6.091370558375634","0.43365134431916735","2937","2305"
"588","1.003","8","0.5","60","18","802","2955","2300","0","0","0","0","2955","2300"
"587","1.003","8","0.5","60","24","763","2955","2310","0","0","0","0","2955","2310"
"591","1.003","8","0.5","60","10","782","2955","2302","0","0","0","0","2955","2302"
"590","1.003","8","0.5","60","13","778","2955","2303","0","0","0","0","2955","2303"
"589","1.003","8","0.5","60","18","780","2955","2308","0","0","0","0","2955","2308"
"588","1.003","8","0.5","60","19","802","2955","2300","0","0","0","0","2955","2300"
"587","1.003","8","0.5","60","25","763","2955","2310","0","0","0","0","2955","2310"
"592","1.003","8","0.5","60","4","754","2955","2305","2","0","0.676818950930626","0","2953","2305"
"591","1.003","8","0.5","60","11","782","2955","2302","0","0","0","0","2955","2302"
"590","1.003","8","0.5","60","14","778","2955","2303","0","0","0","0","2955","2303"
"588","1.003","8","0.5","60","20","802","2955","2300","0","0","0","0","2955","2300"
"592","1.003","8","0.5","60","5","754","2955","2305","0","0","0","0","2955","2305"
"587","1.003","8","0.5","60","26","763","2955","2310","0","0","0","0","2955","2310"
"591","1.003","8","0.5","60","12","782","2955","2302","0","0","0","0","2955","2302"
"589","1.003","8","0.5","60","19","780","2955","2308","0","0","0","0","2955","2308"
"590","1.003","8","0.5","60","15","778","2955","2303","0","0","0","0","2955","2303"
"593","1.003","8","0.5","80","0","0","0","0","0","0","0","0","0","0"
"589","1.003","8","0.5","60","20","780","2955","2308","0","0","0","0","2955","2308"
"587","1.003","8","0.5","60","27","763","2955","2310","0","0","0","0","2955","2310"
"592","1.003","8","0.5","60","6","754","2955","2305","0","0","0","0","2955","2305"
"591","1.003","8","0.5","60","13","782","2955","2302","0","0","0","0","2955","2302"
"588","1.003","8","0.5","60","21","802","2955","2300","0","0","0","0","2955","2300"
"590","1.003","8","0.5","60","16","778","2955","2303","0","0","0","0","2955","2303"
"593","1.003","8","0.5","80","1","788","2955","2955","788","788","266.6666666666667","266.6666666666667","2167","2167"
"591","1.003","8","0.5","60","14","782","2955","2302","0","0","0","0","2955","2302"
"589","1.003","8","0.5","60","21","780","2955","2308","0","0","0","0","2955","2308"
"587","1.003","8","0.5","60","28","763","2955","2310","0","0","0","0","2955","2310"
"592","1.003","8","0.5","60","7","754","2955","2305","0","0","0","0","2955","2305"
"588","1.003","8","0.5","60","22","802","2955","2300","0","0","0","0","2955","2300"
"590","1.003","8","0.5","60","17","778","2955","2303","0","0","0","0","2955","2303"
"593","1.003","8","0.5","80","2","1085","2955","2167","297","95","100.50761421319797","43.839409321642826","2658","2072"
"576","1.003","8","0.04","100","11","1819","2955","1793","4","1","1.353637901861252","0.5577244841048522","2951","1792"
"593","1.003","8","0.5","80","3","1177","2955","2072","92","8","31.133671742808797","3.8610038610038613","2863","2064"
"589","1.003","8","0.5","60","22","780","2955","2308","0","0","0","0","2955","2308"
"591","1.003","8","0.5","60","15","782","2955","2302","0","0","0","0","2955","2302"
"587","1.003","8","0.5","60","29","763","2955","2310","0","0","0","0","2955","2310"
"588","1.003","8","0.5","60","23","802","2955","2300","0","0","0","0","2955","2300"
"592","1.003","8","0.5","60","8","754","2955","2305","0","0","0","0","2955","2305"
"590","1.003","8","0.5","60","18","778","2955","2303","0","0","0","0","2955","2303"
"589","1.003","8","0.5","60","23","780","2955","2308","0","0","0","0","2955","2308"
"588","1.003","8","0.5","60","24","802","2955","2300","0","0","0","0","2955","2300"
"591","1.003","8","0.5","60","16","782","2955","2302","0","0","0","0","2955","2302"
"592","1.003","8","0.5","60","9","754","2955","2305","0","0","0","0","2955","2305"
"593","1.003","8","0.5","80","4","1203","2955","2064","26","2","8.798646362098138","0.9689922480620154","2929","2062"
"590","1.003","8","0.5","60","19","778","2955","2303","0","0","0","0","2955","2303"
"593","1.003","8","0.5","80","5","1211","2955","2062","8","0","2.707275803722504","0","2947","2062"
"592","1.003","8","0.5","60","10","754","2955","2305","0","0","0","0","2955","2305"
"589","1.003","8","0.5","60","24","780","2955","2308","0","0","0","0","2955","2308"
"588","1.003","8","0.5","60","25","802","2955","2300","0","0","0","0","2955","2300"
"591","1.003","8","0.5","60","17","782","2955","2302","0","0","0","0","2955","2302"
"590","1.003","8","0.5","60","20","778","2955","2303","0","0","0","0","2955","2303"
"594","1.003","8","0.5","80","0","0","0","0","0","0","0","0","0","0"
"593","1.003","8","0.5","80","6","1215","2955","2062","4","0","1.353637901861252","0","2951","2062"
"592","1.003","8","0.5","60","11","754","2955","2305","0","0","0","0","2955","2305"
"591","1.003","8","0.5","60","18","782","2955","2302","0","0","0","0","2955","2302"
"589","1.003","8","0.5","60","25","780","2955","2308","0","0","0","0","2955","2308"
"588","1.003","8","0.5","60","26","802","2955","2300","0","0","0","0","2955","2300"
"590","1.003","8","0.5","60","21","778","2955","2303","0","0","0","0","2955","2303"
"594","1.003","8","0.5","80","1","789","2955","2955","789","789","267.005076142132","267.005076142132","2166","2166"
"593","1.003","8","0.5","80","7","1217","2955","2062","2","0","0.676818950930626","0","2953","2062"
"592","1.003","8","0.5","60","12","754","2955","2305","0","0","0","0","2955","2305"
"591","1.003","8","0.5","60","19","782","2955","2302","0","0","0","0","2955","2302"
"588","1.003","8","0.5","60","27","802","2955","2300","0","0","0","0","2955","2300"
"589","1.003","8","0.5","60","26","780","2955","2308","0","0","0","0","2955","2308"
"590","1.003","8","0.5","60","22","778","2955","2303","0","0","0","0","2955","2303"
"594","1.003","8","0.5","80","2","1058","2955","2166","269","103","91.0321489001692","47.55309325946445","2686","2063"
"593","1.003","8","0.5","80","8","1218","2955","2062","1","0","0.338409475465313","0","2954","2062"
"592","1.003","8","0.5","60","13","754","2955","2305","0","0","0","0","2955","2305"
"591","1.003","8","0.5","60","20","782","2955","2302","0","0","0","0","2955","2302"
"588","1.003","8","0.5","60","28","802","2955","2300","0","0","0","0","2955","2300"
"589","1.003","8","0.5","60","27","780","2955","2308","0","0","0","0","2955","2308"
"594","1.003","8","0.5","80","3","1150","2955","2063","92","10","31.133671742808797","4.847309743092583","2863","2053"
"590","1.003","8","0.5","60","23","778","2955","2303","0","0","0","0","2955","2303"
"593","1.003","8","0.5","80","9","1219","2955","2062","1","0","0.338409475465313","0","2954","2062"
"592","1.003","8","0.5","60","14","754","2955","2305","0","0","0","0","2955","2305"
"589","1.003","8","0.5","60","28","780","2955","2308","0","0","0","0","2955","2308"
"588","1.003","8","0.5","60","29","802","2955","2300","0","0","0","0","2955","2300"
"591","1.003","8","0.5","60","21","782","2955","2302","0","0","0","0","2955","2302"
"594","1.003","8","0.5","80","4","1175","2955","2053","25","1","8.460236886632826","0.4870920603994155","2930","2052"
"576","1.003","8","0.04","100","12","1821","2955","1792","2","0","0.676818950930626","0","2953","1792"
"593","1.003","8","0.5","80","10","1220","2955","2062","1","0","0.338409475465313","0","2954","2062"
"590","1.003","8","0.5","60","24","778","2955","2303","0","0","0","0","2955","2303"
"592","1.003","8","0.5","60","15","754","2955","2305","0","0","0","0","2955","2305"
"591","1.003","8","0.5","60","22","782","2955","2302","0","0","0","0","2955","2302"
"589","1.003","8","0.5","60","29","780","2955","2308","0","0","0","0","2955","2308"
"594","1.003","8","0.5","80","5","1184","2955","2052","9","0","3.045685279187817","0","2946","2052"
"592","1.003","8","0.5","60","16","754","2955","2305","0","0","0","0","2955","2305"
"593","1.003","8","0.5","80","11","1220","2955","2062","0","0","0","0","2955","2062"
"590","1.003","8","0.5","60","25","778","2955","2303","0","0","0","0","2955","2303"
"591","1.003","8","0.5","60","23","782","2955","2302","0","0","0","0","2955","2302"
"594","1.003","8","0.5","80","6","1188","2955","2052","4","0","1.353637901861252","0","2951","2052"
"590","1.003","8","0.5","60","26","778","2955","2303","0","0","0","0","2955","2303"
"592","1.003","8","0.5","60","17","754","2955","2305","0","0","0","0","2955","2305"
"593","1.003","8","0.5","80","12","1220","2955","2062","0","0","0","0","2955","2062"
"595","1.003","8","0.5","80","0","0","0","0","0","0","0","0","0","0"
"593","1.003","8","0.5","80","13","1220","2955","2062","0","0","0","0","2955","2062"
"592","1.003","8","0.5","60","18","754","2955","2305","0","0","0","0","2955","2305"
"591","1.003","8","0.5","60","24","782","2955","2302","0","0","0","0","2955","2302"
"594","1.003","8","0.5","80","7","1189","2955","2052","1","0","0.338409475465313","0","2954","2052"
"590","1.003","8","0.5","60","27","778","2955","2303","0","0","0","0","2955","2303"
"593","1.003","8","0.5","80","14","1220","2955","2062","0","0","0","0","2955","2062"
"590","1.003","8","0.5","60","28","778","2955","2303","0","0","0","0","2955","2303"
"594","1.003","8","0.5","80","8","1189","2955","2052","0","0","0","0","2955","2052"
"591","1.003","8","0.5","60","25","782","2955","2302","0","0","0","0","2955","2302"
"592","1.003","8","0.5","60","19","754","2955","2305","0","0","0","0","2955","2305"
"595","1.003","8","0.5","80","1","788","2955","2955","788","788","266.6666666666667","266.6666666666667","2167","2167"
"596","1.003","8","0.5","80","0","0","0","0","0","0","0","0","0","0"
"592","1.003","8","0.5","60","20","754","2955","2305","0","0","0","0","2955","2305"
"594","1.003","8","0.5","80","9","1189","2955","2052","0","0","0","0","2955","2052"
"593","1.003","8","0.5","80","15","1220","2955","2062","0","0","0","0","2955","2062"
"590","1.003","8","0.5","60","29","778","2955","2303","0","0","0","0","2955","2303"
"595","1.003","8","0.5","80","2","1065","2955","2167","277","92","93.73942470389171","42.455006922012","2678","2075"
"591","1.003","8","0.5","60","26","782","2955","2302","0","0","0","0","2955","2302"
"596","1.003","8","0.5","80","1","790","2955","2955","790","790","267.3434856175973","267.3434856175973","2165","2165"
"592","1.003","8","0.5","60","21","754","2955","2305","0","0","0","0","2955","2305"
"596","1.003","8","0.5","80","2","1065","2955","2165","275","86","93.06260575296109","39.722863741339495","2680","2079"
"595","1.003","8","0.5","80","3","1139","2955","2075","74","11","25.042301184433164","5.301204819277109","2881","2064"
"593","1.003","8","0.5","80","16","1220","2955","2062","0","0","0","0","2955","2062"
"594","1.003","8","0.5","80","10","1189","2955","2052","0","0","0","0","2955","2052"
"591","1.003","8","0.5","60","27","782","2955","2302","0","0","0","0","2955","2302"
"595","1.003","8","0.5","80","4","1165","2955","2064","26","4","8.798646362098138","1.937984496124031","2929","2060"
"594","1.003","8","0.5","80","11","1189","2955","2052","0","0","0","0","2955","2052"
"596","1.003","8","0.5","80","3","1159","2955","2079","94","9","31.810490693739425","4.329004329004329","2861","2070"
"593","1.003","8","0.5","80","17","1221","2955","2062","1","0","0.338409475465313","0","2954","2062"
"592","1.003","8","0.5","60","22","754","2955","2305","0","0","0","0","2955","2305"
"591","1.003","8","0.5","60","28","782","2955","2302","0","0","0","0","2955","2302"
"576","1.003","8","0.04","100","13","1822","2955","1792","1","0","0.338409475465313","0","2954","1792"
"594","1.003","8","0.5","80","12","1189","2955","2052","0","0","0","0","2955","2052"
"595","1.003","8","0.5","80","5","1174","2955","2060","9","0","3.045685279187817","0","2946","2060"
"593","1.003","8","0.5","80","18","1221","2955","2062","0","0","0","0","2955","2062"
"592","1.003","8","0.5","60","23","754","2955","2305","0","0","0","0","2955","2305"
"591","1.003","8","0.5","60","29","782","2955","2302","0","0","0","0","2955","2302"
"596","1.003","8","0.5","80","4","1186","2955","2070","27","6","9.137055837563452","2.898550724637681","2928","2064"
"597","1.003","8","0.5","80","0","0","0","0","0","0","0","0","0","0"
"593","1.003","8","0.5","80","19","1221","2955","2062","0","0","0","0","2955","2062"
"594","1.003","8","0.5","80","13","1189","2955","2052","0","0","0","0","2955","2052"
"595","1.003","8","0.5","80","6","1176","2955","2060","2","1","0.676818950930626","0.4854368932038835","2953","2059"
"592","1.003","8","0.5","60","24","754","2955","2305","0","0","0","0","2955","2305"
"596","1.003","8","0.5","80","5","1200","2955","2064","14","0","4.737732656514383","0","2941","2064"
"597","1.003","8","0.5","80","1","790","2955","2955","790","790","267.3434856175973","267.3434856175973","2165","2165"
"593","1.003","8","0.5","80","20","1221","2955","2062","0","0","0","0","2955","2062"
"594","1.003","8","0.5","80","14","1189","2955","2052","0","0","0","0","2955","2052"
"595","1.003","8","0.5","80","7","1179","2955","2059","3","1","1.0152284263959392","0.48567265662943176","2952","2058"
"592","1.003","8","0.5","60","25","754","2955","2305","0","0","0","0","2955","2305"
"596","1.003","8","0.5","80","6","1203","2955","2064","3","0","1.0152284263959392","0","2952","2064"
